Duracion;DuracionAscendente;DuracionDescendente;GradienteAscendente;GradienteDescendente;Volumen;Qmax_GEOM;CaudalBaseEscalon;HoraEpisodio;VolumenEpisodio;DuracionEpisodio;Volumen -4;Duracion -4;Distancia de -4;Volumen -3;Duracion -3;Distancia de -3;Volumen -2;Duracion -2;Distancia de -2;Volumen -1;Duracion -1;Distancia de -1;Volumen 1;Duracion 1;Distancia de 1;Volumen 2;Duracion 2;Distancia de 2;Volumen 3;Duracion 3;Distancia de 3;Volumen 4;Duracion 4;Distancia de 4;VolumenCercanoMas1.1;DistanciaCercanoMas1.1;Etiqueta
45;25;14;0.006500000000000001;0.011607142857142858;4.993;0.1625;0;16.2;4.993;45;3.9980000000000007;36;410;0.999;16;296;0.999;16;278;3.998;33;67;3.9960000000000004;34;9;1.9979999999999996;22;69;1.9979999999999998;33;123;1.9959999999999998;21;202;3.9960000000000004;9;Grifos
34;14;14;0.011607142857142858;0.011607142857142858;3.9960000000000004;0.1625;0;16.1;3.9960000000000004;34;0.999;16;350;0.999;16;332;3.998;33;121;4.993;45;9;1.9979999999999996;22;26;1.9979999999999998;33;80;1.9959999999999998;21;159;0.999;16;208;4.993;9;Grifos
22;8;8;0.0140625;0.0140625;1.9979999999999996;0.1125;0;16.1;1.9979999999999996;22;0.999;16;392;3.998;33;181;4.993;45;69;3.9960000000000004;34;26;1.9979999999999998;33;32;1.9959999999999998;21;111;0.999;16;160;0.999;16;247;3.9960000000000004;26;Grifos
33;5;5;0.0125;0.0125;1.9979999999999998;0.0625;0;16.0;1.9979999999999998;33;3.998;33;235;4.993;45;123;3.9960000000000004;34;80;1.9979999999999996;22;32;1.9959999999999998;21;46;0.999;16;95;0.999;16;182;0.999;16;281;1.9979999999999996;32;Grifos
21;10;10;0.0125;0.0125;1.9959999999999998;0.125;0;16.316666666666666;1.9959999999999998;21;4.993;45;202;3.9960000000000004;34;159;1.9979999999999996;22;111;1.9979999999999998;33;46;0.999;16;28;0.999;16;115;0.999;16;214;0.999;16;293;1.9979999999999998;46;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;16.133333333333333;0.999;16;3.9960000000000004;34;208;1.9979999999999996;22;160;1.9979999999999998;33;95;1.9959999999999998;21;28;0.999;16;71;0.999;16;170;0.999;16;249;0.999;16;274;1.9959999999999998;28;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;16.583333333333332;0.999;16;1.9979999999999996;22;247;1.9979999999999998;33;182;1.9959999999999998;21;115;0.999;16;71;0.999;16;83;0.999;16;162;0.999;16;187;0.999;16;212;1.9959999999999998;115;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;16.233333333333334;0.999;16;1.9979999999999998;33;281;1.9959999999999998;21;214;0.999;16;170;0.999;16;83;0.999;16;63;0.999;16;88;0.999;16;113;0.999;16;139;1.9959999999999998;214;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;16.55;0.999;16;1.9959999999999998;21;293;0.999;16;249;0.999;16;162;0.999;16;63;0.999;16;9;0.999;16;34;0.999;16;60;2.001;26;312;1.9959999999999998;293;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;16.966666666666665;0.999;16;0.999;16;274;0.999;16;187;0.999;16;88;0.999;16;9;0.999;16;9;0.999;16;35;2.001;26;287;0.999;16;442;2.001;287;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;16.383333333333333;0.999;16;0.999;16;212;0.999;16;113;0.999;16;34;0.999;16;9;0.999;16;10;2.001;26;262;0.999;16;417;0.999;16;569;2.001;262;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;16.816666666666666;0.999;16;0.999;16;139;0.999;16;60;0.999;16;35;0.999;16;10;2.001;26;236;0.999;16;391;0.999;16;543;0.999;16;568;2.001;236;Grifos
26;11;11;0.009090909090909092;0.009090909090909092;2.001;0.1;0;17.016666666666666;2.001;26;0.999;16;312;0.999;16;287;0.999;16;262;0.999;16;236;0.999;16;129;0.999;16;281;0.999;16;306;0.999;16;331;2.994999999999999;538;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;17.6;0.999;16;0.999;16;442;0.999;16;417;0.999;16;391;2.001;26;129;0.999;16;136;0.999;16;161;0.999;16;186;2.994999999999999;44;393;2.001;129;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;17.133333333333333;0.999;16;0.999;16;569;0.999;16;543;2.001;26;281;0.999;16;136;0.999;16;9;0.999;16;34;2.994999999999999;44;241;0.999;16;329;2.994999999999999;241;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;17.55;0.999;16;0.999;16;568;2.001;26;306;0.999;16;161;0.999;16;9;0.999;16;9;2.994999999999999;44;216;0.999;16;304;0.999;16;365;2.994999999999999;216;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;17.966666666666665;0.999;16;2.001;26;331;0.999;16;186;0.999;16;34;0.999;16;9;2.994999999999999;44;191;0.999;16;279;0.999;16;340;0.999;16;466;2.994999999999999;191;Grifos
44;9;9;0.008333333333333335;0.008333333333333335;2.994999999999999;0.07500000000000001;0;17.416666666666668;2.994999999999999;44;0.999;16;393;0.999;16;241;0.999;16;216;0.999;16;191;0.999;16;44;0.999;16;105;0.999;16;231;13.990000000000004;93;249;13.990000000000004;249;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;17.883333333333333;0.999;16;0.999;16;329;0.999;16;304;0.999;16;279;2.994999999999999;44;44;0.999;16;45;0.999;16;171;13.990000000000004;93;189;14.984;108;756;2.994999999999999;44;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;17.9;0.999;16;0.999;16;365;0.999;16;340;2.994999999999999;44;105;0.999;16;45;0.999;16;110;13.990000000000004;93;128;14.984;108;695;0.999;16;812;2.994999999999999;105;Grifos
16;5;4;0.0125;0.015625;0.999;0.0625;0;17.0;0.999;16;0.999;16;466;2.994999999999999;44;231;0.999;16;171;0.999;16;110;13.990000000000004;93;2;14.984;108;569;0.999;16;686;0.999;16;712;13.990000000000004;2;Grifos
93;14;16;0.0125;0.010937500000000001;13.990000000000004;0.17500000000000002;0;17.3;13.990000000000004;93;2.994999999999999;44;249;0.999;16;189;0.999;16;128;0.999;16;2;14.984;108;474;0.999;16;591;0.999;16;617;20.009;117;1052;2.994999999999999;249;Lavadora
108;14;28;0.011607142857142858;0.005803571428571429;14.984;0.1625;0;17.75;14.984;108;0.999;16;756;0.999;16;695;0.999;16;569;13.990000000000004;93;474;0.999;16;9;0.999;16;35;20.009;117;470;0.999;16;2930;20.009;470;Lavadora
16;5;5;0.0125;0.0125;0.999;0.0625;0;17.7;0.999;16;0.999;16;812;0.999;16;686;13.990000000000004;93;591;14.984;108;9;0.999;16;10;20.009;117;445;0.999;16;2905;4.988000000000005;49;2925;14.984;9;Lavadora
16;5;5;0.0125;0.0125;0.999;0.0625;0;17.133333333333333;0.999;16;0.999;16;712;13.990000000000004;93;617;14.984;108;35;0.999;16;10;20.009;117;419;0.999;16;2879;4.988000000000005;49;2899;3.9980000000000007;36;5349;14.984;35;Lavadora
117;9;17;0.018055555555555557;0.009558823529411765;17.83827249521378;0.1625;0;17.383333333333333;20.009;117;13.990000000000004;93;1052;14.984;108;470;0.999;16;445;0.999;16;419;0.999;16;2343;4.988000000000005;49;2363;3.9980000000000007;36;4813;0.999;16;6124;14.984;470;Lavadora
62;3;9;0.012500000000000002;0.0041666666666666675;2.1707275047862207;0.037500000000000006;0.1625;17.566666666666666;20.009;117;13.990000000000004;93;1052;14.984;108;470;0.999;16;445;0.999;16;419;0.999;16;2343;4.988000000000005;49;2363;3.9980000000000007;36;4813;0.999;16;6124;14.984;470;Lavadora
49;18;13;0.006944444444444444;0.009615384615384616;4.988000000000005;0.125;0;18.716666666666665;4.988000000000005;49;0.999;16;2925;0.999;16;2899;20.009;117;2363;0.999;16;4;3.9980000000000007;36;2401;0.999;16;3712;0.999;16;3753;0.999;16;5649;20.009;2363;Grifos
36;14;14;0.010714285714285716;0.010714285714285716;3.9980000000000007;0.15000000000000002;0;18.55;3.9980000000000007;36;0.999;16;5349;20.009;117;4813;0.999;16;2454;4.988000000000005;49;2401;0.999;16;1275;0.999;16;1316;0.999;16;3212;2.998;29;3244;4.988000000000005;2401;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;19.4;0.999;16;20.009;117;6124;0.999;16;3765;4.988000000000005;49;3712;3.9980000000000007;36;1275;0.999;16;25;0.999;16;1921;2.998;29;1953;0.999;16;4203;3.9980000000000007;1275;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;19.083333333333332;0.999;16;0.999;16;3806;4.988000000000005;49;3753;3.9980000000000007;36;1316;0.999;16;25;0.999;16;1880;2.998;29;1912;0.999;16;4162;3.998;38;5973;3.9980000000000007;1316;Cisternas
29;14;14;0.010714285714285716;0.010714285714285716;2.998;0.15000000000000002;0;19.216666666666665;2.998;29;3.9980000000000007;36;3244;0.999;16;1953;0.999;16;1912;0.999;16;16;0.999;16;2221;3.998;38;4032;3.9960000000000004;34;4537;0.999;16;5082;3.9980000000000007;3244;Cisternas
38;21;12;0.0071428571428571435;0.012500000000000002;3.998;0.15000000000000002;0;20.9;3.998;38;0.999;16;5973;0.999;16;4077;2.998;29;4032;0.999;16;1795;3.9960000000000004;34;467;0.999;16;1012;12.986999999999998;89;1122;17.985999999999983;131;1279;3.9960000000000004;467;Grifos
34;14;14;0.011607142857142858;0.011607142857142858;3.9960000000000004;0.1625;0;21.316666666666666;3.9960000000000004;34;0.999;16;4582;2.998;29;4537;0.999;16;2300;3.998;38;467;0.999;16;511;12.986999999999998;89;621;17.985999999999983;131;778;14.987000000000002;99;957;3.998;467;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;21.4;0.999;16;2.998;29;5082;0.999;16;2845;3.998;38;1012;3.9960000000000004;34;511;12.986999999999998;89;94;17.985999999999983;131;251;14.987000000000002;99;430;11.993999999999991;90;532;12.986999999999998;94;Grifos
89;14;14;0.011607142857142858;0.011607142857142858;12.986999999999998;0.1625;0;21.233333333333334;12.986999999999998;89;0.999;16;2955;3.998;38;1122;3.9960000000000004;34;621;0.999;16;94;17.985999999999983;131;68;14.987000000000002;99;247;11.993999999999991;90;349;0.999;16;1207;17.985999999999983;68;Grifos
131;15;11;0.009166666666666667;0.0125;16.963637894736827;0.1375;0;21.85;17.985999999999983;131;3.998;38;1279;3.9960000000000004;34;778;0.999;16;251;12.986999999999998;89;68;14.987000000000002;99;48;11.993999999999991;90;150;0.999;16;1008;0.999;16;1080;14.987000000000002;48;Grifos
81;0;1;-9999.0;0.012500000000000011;1.0223621052631575;0.012500000000000011;0.1375;21.483333333333334;17.985999999999983;131;3.998;38;1279;3.9960000000000004;34;778;0.999;16;251;12.986999999999998;89;68;14.987000000000002;99;48;11.993999999999991;90;150;0.999;16;1008;0.999;16;1080;14.987000000000002;48;Grifos
99;12;14;0.013541666666666667;0.011607142857142858;14.987000000000002;0.1625;0;21.833333333333332;14.987000000000002;99;3.9960000000000004;34;957;0.999;16;430;12.986999999999998;89;247;17.985999999999983;131;48;11.993999999999991;90;3;0.999;16;861;0.999;16;933;4.994000000000003;42;1358;11.993999999999991;3;Duchas
90;15;13;0.010000000000000002;0.01153846153846154;11.993999999999991;0.15000000000000002;0;21.533333333333335;11.993999999999991;90;0.999;16;532;12.986999999999998;89;349;17.985999999999983;131;150;14.987000000000002;99;3;0.999;16;768;0.999;16;840;4.994000000000003;42;1265;2.001;26;4361;14.987000000000002;3;Duchas
16;5;5;0.0125;0.0125;0.999;0.0625;0;21.833333333333332;0.999;16;12.986999999999998;89;1207;17.985999999999983;131;1008;14.987000000000002;99;861;11.993999999999991;90;768;0.999;16;56;4.994000000000003;42;481;2.001;26;3577;4.0020000000000024;45;3615;4.994000000000003;481;Duchas
16;5;5;0.0125;0.0125;0.999;0.0625;0;21.033333333333335;0.999;16;17.985999999999983;131;1080;14.987000000000002;99;933;11.993999999999991;90;840;0.999;16;56;4.994000000000003;42;409;2.001;26;3505;4.0020000000000024;45;3543;0.999;16;3627;4.994000000000003;409;Duchas
42;12;23;0.013541666666666667;0.007065217391304348;4.994000000000003;0.1625;0;21.116666666666667;4.994000000000003;42;14.987000000000002;99;1358;11.993999999999991;90;1265;0.999;16;481;0.999;16;409;2.001;26;3054;4.0020000000000024;45;3092;0.999;16;3176;4.000000000000001;37;3226;11.993999999999991;1265;Grifos
26;11;11;0.009090909090909092;0.009090909090909092;2.001;0.1;0;22.716666666666665;2.001;26;11.993999999999991;90;4361;0.999;16;3577;0.999;16;3505;4.994000000000003;42;3054;4.0020000000000024;45;12;0.999;16;96;4.000000000000001;37;146;2.998;29;270;4.0020000000000024;12;Grifos
45;30;14;0.0037500000000000003;0.008035714285714287;4.0020000000000024;0.1125;0;22.35;4.0020000000000024;45;0.999;16;3615;0.999;16;3543;4.994000000000003;42;3092;2.001;26;12;0.999;16;39;4.000000000000001;37;89;2.998;29;213;0.999;16;338;2.001;12;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;22.75;0.999;16;0.999;16;3627;4.994000000000003;42;3176;2.001;26;96;4.0020000000000024;45;39;4.000000000000001;37;34;2.998;29;158;0.999;16;283;3.0;30;3191;4.000000000000001;34;Grifos
37;13;13;0.010576923076923078;0.010576923076923078;4.000000000000001;0.1375;0;22.583333333333332;4.000000000000001;37;4.994000000000003;42;3226;2.001;26;146;4.0020000000000024;45;89;0.999;16;34;2.998;29;87;0.999;16;212;3.0;30;3120;0.999;16;3233;2.998;87;Cisternas
29;14;14;0.010714285714285716;0.010714285714285716;2.998;0.15000000000000002;0;22.65;2.998;29;2.001;26;270;4.0020000000000024;45;213;0.999;16;158;4.000000000000001;37;87;0.999;16;96;3.0;30;3004;0.999;16;3117;0.999;16;3441;4.000000000000001;87;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;22.733333333333334;0.999;16;4.0020000000000024;45;338;0.999;16;283;4.000000000000001;37;212;2.998;29;96;3.0;30;2892;0.999;16;3005;0.999;16;3329;0.999;16;3558;2.998;96;Cisternas
30;13;13;0.010576923076923078;0.010576923076923078;3.0;0.1375;0;23.2;3.0;30;0.999;16;3191;4.000000000000001;37;3120;2.998;29;3004;0.999;16;2892;0.999;16;83;0.999;16;407;0.999;16;636;2.997;28;4669;2.998;3004;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;23.083333333333332;0.999;16;4.000000000000001;37;3233;2.998;29;3117;0.999;16;3005;3.0;30;83;0.999;16;308;0.999;16;537;2.997;28;4570;6.9950000000000045;61;28715;3.0;83;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;23.483333333333334;0.999;16;2.998;29;3441;0.999;16;3329;3.0;30;407;0.999;16;308;0.999;16;213;2.997;28;4246;6.9950000000000045;61;28391;0.999;16;29208;3.0;407;Cisternas
16;5;5;0.0125;0.0125;0.999;0.0625;0;23.3;0.999;16;0.999;16;3558;3.0;30;636;0.999;16;537;0.999;16;213;2.997;28;4017;6.9950000000000045;61;28162;0.999;16;28979;0.999;16;29001;3.0;636;Cisternas
28;12;12;0.012500000000000002;0.012500000000000002;2.997;0.15000000000000002;0;0.5166666666666667;2.997;28;3.0;30;4669;0.999;16;4570;0.999;16;4246;0.999;16;4017;6.9950000000000045;61;24117;0.999;16;24934;0.999;16;24956;0.999;16;25067;0;3600;Cisternas
61;16;15;0.00859375;0.009166666666666667;6.9950000000000045;0.1375;0;7.933333333333334;6.9950000000000045;61;0.999;16;28715;0.999;16;28391;0.999;16;28162;2.997;28;24117;0.999;16;756;0.999;16;778;0.999;16;889;0.999;16;936;3.999000000000001;1614;Grifos
41;26;15;0.005288461538461539;0.009166666666666667;3.999000000000001;0.1375;0;8.85;3.999000000000001;41;0.999;16;842;0.999;16;820;0.999;16;709;0.999;16;662;12.999999999999993;76;908;54.97400000000016;385;1030;0.999;16;1553;0.999;16;1573;12.999999999999993;908;Cisternas
76;18;30;0.0125;0.007500000000000001;12.999999999999993;0.225;0;8.666666666666666;12.999999999999993;76;0.999;16;1769;0.999;16;1658;0.999;16;1611;3.999000000000001;41;908;54.97400000000016;385;46;0.999;16;569;0.999;16;589;0.999;16;673;54.97400000000016;46;Grifos
385;45;14;0.003333333333333334;0.010714285714285716;54.97400000000016;0.15000000000000002;0;8.7;54.97400000000016;385;0.999;16;1780;0.999;16;1733;3.999000000000001;41;1030;12.999999999999993;76;46;0.999;16;138;0.999;16;158;0.999;16;242;4.990000000000001;56;280;12.999999999999993;46;Duchas
16;5;5;0.0125;0.0125;0.999;0.0625;0;8.416666666666666;0.999;16;0.999;16;2256;3.999000000000001;41;1553;12.999999999999993;76;569;54.97400000000016;385;138;0.999;16;4;0.999;16;88;4.990000000000001;56;126;0.999;16;217;4.990000000000001;126;Duchas
16;5;5;0.0125;0.0125;0.999;0.0625;0;8.75;0.999;16;3.999000000000001;41;1573;12.999999999999993;76;589;54.97400000000016;385;158;0.999;16;4;0.999;16;68;4.990000000000001;56;106;0.999;16;197;4.0020000000000024;45;228;4.990000000000001;106;Duchas
16;5;5;0.0125;0.0125;0.999;0.0625;0;8.15;0.999;16;12.999999999999993;76;673;54.97400000000016;385;242;0.999;16;88;0.999;16;68;4.990000000000001;56;22;0.999;16;113;4.0020000000000024;45;144;0.999;16;519;4.990000000000001;22;Duchas
56;12;33;0.009375;0.0034090909090909094;4.990000000000001;0.1125;0;8.783333333333333;4.990000000000001;56;54.97400000000016;385;280;0.999;16;126;0.999;16;106;0.999;16;22;0.999;16;35;4.0020000000000024;45;66;0.999;16;441;2.9949999999999997;39;767;4.0020000000000024;66;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;8.3;0.999;16;0.999;16;217;0.999;16;197;0.999;16;113;4.990000000000001;56;35;4.0020000000000024;45;15;0.999;16;390;2.9949999999999997;39;716;1.998;25;879;4.0020000000000024;15;Grifos
45;14;30;0.008035714285714287;0.0037500000000000003;4.0020000000000024;0.1125;0;8.816666666666666;4.0020000000000024;45;0.999;16;228;0.999;16;144;4.990000000000001;56;66;0.999;16;15;0.999;16;330;2.9949999999999997;39;656;1.998;25;819;3.9980000000000007;36;858;4.990000000000001;66;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;8.066666666666666;0.999;16;0.999;16;519;4.990000000000001;56;441;0.999;16;390;4.0020000000000024;45;330;2.9949999999999997;39;310;1.998;25;473;3.9980000000000007;36;512;2.0;29;595;2.9949999999999997;310;Grifos
39;11;9;0.007954545454545455;0.009722222222222222;2.9949999999999997;0.08750000000000001;0;8.5;2.9949999999999997;39;4.990000000000001;56;767;0.999;16;716;4.0020000000000024;45;656;0.999;16;310;1.998;25;124;3.9980000000000007;36;163;2.0;29;246;0.999;16;537;1.998;124;Grifos
25;9;9;0.011111111111111112;0.011111111111111112;1.998;0.1;0;8.216666666666667;1.998;25;0.999;16;879;4.0020000000000024;45;819;0.999;16;473;2.9949999999999997;39;124;3.9980000000000007;36;14;2.0;29;97;0.999;16;388;3.997000000000001;38;666;3.9980000000000007;14;Grifos
36;13;15;0.01153846153846154;0.010000000000000002;3.9980000000000007;0.15000000000000002;0;8.866666666666667;3.9980000000000007;36;4.0020000000000024;45;858;0.999;16;512;2.9949999999999997;39;163;1.998;25;14;2.0;29;47;0.999;16;338;3.997000000000001;38;616;3.998;38;1021;1.998;14;Cisternas
29;8;8;0.009375000000000001;0.009375000000000001;2.0;0.07500000000000001;0;8.25;2.0;29;0.999;16;595;2.9949999999999997;39;246;1.998;25;97;3.9980000000000007;36;47;0.999;16;262;3.997000000000001;38;540;3.998;38;945;1.9979999999999996;22;1001;3.9980000000000007;47;Grifos
16;5;5;0.0125;0.0125;0.999;0.0625;0;8.1;0.999;16;2.9949999999999997;39;537;1.998;25;388;3.9980000000000007;36;338;2.0;29;262;3.997000000000001;38;262;3.998;38;667;1.9979999999999996;22;723;2.997;28;770;2.0;262;Grifos
38;15;13;0.009166666666666667;0.010576923076923078;3.997000000000001;0.1375;0;9.733333333333333;3.997000000000001;38;1.998;25;666;3.9980000000000007;36;616;2.0;29;540;0.999;16;262;3.998;38;367;1.9979999999999996;22;423;2.997;28;470;1.9979999999999996;22;544;3.998;367;Cisternas
38;21;12;0.0071428571428571435;0.012500000000000002;3.998;0.15000000000000002;0;9.483333333333333;3.998;38;3.9980000000000007;36;1021;2.0;29;945;0.999;16;667;3.997000000000001;38;367;1.9979999999999996;22;18;2.997;28;65;1.9979999999999996;22;139;1.9979999999999996;22;206;1.9979999999999996;18;Lavadora
22;8;8;0.0140625;0.0140625;1.9979999999999996;0.1125;0;9.416666666666666;1.9979999999999996;22;2.0;29;1001;0.999;16;723;3.997000000000001;38;423;3.998;38;18;2.997;28;25;1.9979999999999996;22;99;1.9979999999999996;22;166;14.986999999999998;100;1635;3.998;18;Lavadora
28;12;12;0.012500000000000002;0.012500000000000002;2.997;0.15000000000000002;0;9.2;2.997;28;0.999;16;770;3.997000000000001;38;470;3.998;38;65;1.9979999999999996;22;25;1.9979999999999996;22;46;1.9979999999999996;22;113;14.986999999999998;100;1582;13.985999999999999;95;2216;1.9979999999999996;25;Lavadora
22;8;8;0.0140625;0.0140625;1.9979999999999996;0.1125;0;9.433333333333334;1.9979999999999996;22;3.997000000000001;38;544;3.998;38;139;1.9979999999999996;22;99;2.997;28;46;1.9979999999999996;22;45;14.986999999999998;100;1514;13.985999999999999;95;2148;16.985000000000007;112;2729;1.9979999999999996;45;Lavadora
22;8;8;0.0140625;0.0140625;1.9979999999999996;0.1125;0;9.55;1.9979999999999996;22;3.998;38;206;1.9979999999999996;22;166;2.997;28;113;1.9979999999999996;22;45;14.986999999999998;100;1447;13.985999999999999;95;2081;16.985000000000007;112;2662;0.999;16;4893;1.9979999999999996;45;Lavadora
100;12;14;0.013541666666666667;0.011607142857142858;14.986999999999998;0.1625;0;9.033333333333333;14.986999999999998;100;1.9979999999999996;22;1635;2.997;28;1582;1.9979999999999996;22;1514;1.9979999999999996;22;1447;13.985999999999999;95;534;16.985000000000007;112;1115;0.999;16;3346;0.999;16;6613;13.985999999999999;534;Lavadora
95;14;20;0.011607142857142858;0.008125;13.985999999999999;0.1625;0;9.6;13.985999999999999;95;2.997;28;2216;1.9979999999999996;22;2148;1.9979999999999996;22;2081;14.986999999999998;100;534;16.985000000000007;112;486;0.999;16;2717;0.999;16;5984;3.9980000000000007;36;10066;16.985000000000007;486;Lavadora
112;14;14;0.011607142857142858;0.011607142857142858;16.985000000000007;0.1625;0;9.283333333333333;16.985000000000007;112;1.9979999999999996;22;2729;1.9979999999999996;22;2662;14.986999999999998;100;1115;13.985999999999999;95;486;0.999;16;2119;0.999;16;5386;3.9980000000000007;36;9468;3.995000000000002;48;9583;13.985999999999999;486;Lavadora
36;14;14;0.010714285714285716;0.010714285714285716;3.9980000000000007;0.15000000000000002;0;12.95;3.9980000000000007;36;13.985999999999999;95;10066;16.985000000000007;112;9468;0.999;16;7333;0.999;16;4066;3.995000000000002;48;79;2.9989999999999997;26;223;0.999;16;271;0.999;16;748;3.995000000000002;79;Cisternas
48;25;11;0.004;0.009090909090909092;3.995000000000002;0.1;0;12.866666666666667;3.995000000000002;48;16.985000000000007;112;9583;0.999;16;7448;0.999;16;4181;3.9980000000000007;36;79;2.9989999999999997;26;96;0.999;16;144;0.999;16;621;6.996000000000003;56;1248;3.9980000000000007;79;Grifos
